30,0,0,index_managment,"2024-01-12 14:07:13",save,"{""general"":""ced_marketplace_products"",""additional"":{""ip_v6"":""::1""}}",failure,admin,1,indexer_indexer_massChangelog,"error: : We couldn't change indexer(s)' mode because of an error.",0.0.0.0
31,0,0,index_managment,"2024-01-12 14:11:56",save,"{""general"":""ced_marketplace_products"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,indexer_indexer_massChangelog,,0.0.0.0
32,0,0,admin_login,"2024-01-15 09:23:00",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
33,0,0,admin_login,"2024-01-16 05:46:56",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
34,0,0,admin_login,"2024-01-16 11:23:36",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_product_index,,0.0.0.0
35,0,0,admin_login,"2024-01-16 11:57:25",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
36,0,0,adminhtml_system_config,"2024-01-16 12:26:13",view,"{""general"":""developer_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_index,,0.0.0.0
37,0,0,adminhtml_system_config,"2024-01-16 12:26:23",view,"{""general"":""tiktok_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
38,0,0,adminhtml_system_config,"2024-01-16 12:34:25",view,"{""general"":""tiktok_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
39,0,0,adminhtml_system_config,"2024-01-16 12:35:27",view,"{""general"":""arise_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
40,0,0,adminhtml_system_config,"2024-01-16 12:35:30",view,"{""general"":""aliexpress_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
41,0,0,adminhtml_system_config,"2024-01-16 12:35:33",view,"{""general"":""developer_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
42,0,0,adminhtml_system_config,"2024-01-16 12:36:28",view,"{""general"":""developer_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
43,0,0,adminhtml_system_config,"2024-01-16 12:36:33",view,"{""general"":""tiktok_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
44,0,0,admin_login,"2024-01-16 13:17:34",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_account_index,,0.0.0.0
45,0,0,admin_login,"2024-01-16 14:09:25",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_policies_index,,0.0.0.0
46,0,0,admin_login,"2024-01-17 11:12:49",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
47,0,0,admin_login,"2024-01-18 12:11:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
48,0,0,admin_login,"2024-01-18 12:31:10",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,aliexpress_order_index,,0.0.0.0
49,0,0,admin_login,"2024-01-19 08:46:28",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,aliexpress_product_index,,0.0.0.0
50,0,0,admin_login,"2024-01-19 11:59:27",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_product_index,,0.0.0.0
