194,0,0,admin_login,"2024-03-29 09:33:08",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
195,0,0,admin_login,"2024-03-29 11:16:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_listing_template_assign,,0.0.0.0
196,0,0,admin_login,"2024-03-29 12:05:12",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
